아황산가스(SO2),일산화탄소(CO),오존(O3),이산화질소(NO2),초미세먼지(PM25),월,시간대
0.0029,0.49,0.0301999999999999,0.0204,18.0,2,17
0.0034,0.62,0.029,0.0281999999999999,31.0,2,18
0.0038,0.66,0.0215,0.0324,33.0,2,19
0.0038,0.64,0.0217,0.03,25.0,2,20
0.0035,0.67,0.0177,0.0351,32.0,2,21
0.0036,0.65,0.0184,0.032,36.0,2,22
0.0038,0.68,0.0114,0.0389,30.0,2,23
0.0035,0.77,0.0038999999999999,0.0463,33.0,2,0
0.0033,0.89,0.0017,0.0461,30.0,2,1
0.0029,0.72,0.0018,0.0377,27.0,2,2
0.0029,0.69,0.0017,0.0362,26.0,2,3
0.0029,0.71,0.0016,0.0351,29.0,2,4
0.003,0.72,0.0014999999999999,0.0335,26.0,2,5
0.0027999999999999,0.64,0.002,0.0304,27.0,2,6
0.0029,0.75,0.0016,0.0341,32.0,2,7
0.0029,0.67,0.002,0.0299,30.0,2,8
0.0032,0.85,0.0033,0.0337,34.0,2,9
0.0033,0.76,0.0058,0.0334,35.0,2,10
0.0034,0.69,0.0126,0.0331,31.0,2,11
0.0035,0.52,0.0305,0.0195,20.0,2,12
0.0036,0.53,0.0295,0.0217,22.0,2,13
0.0035,0.49,0.0321,0.0205,21.0,2,14
0.0033,0.47,0.0334,0.0208,22.0,2,15
0.0031,0.46,0.037,0.0188,20.0,2,16
0.0032,0.45,0.0383,0.0199,21.0,2,17
0.0032,0.52,0.0364,0.0238,27.0,2,18
0.0034,0.58,0.0278,0.032,31.0,2,19
0.0033,0.64,0.0224,0.037,35.0,2,20
0.0032,0.8,0.0109,0.0482,40.0,2,21
0.0031,0.94,0.0026,0.0548999999999999,43.0,2,22
0.003,0.87,0.0033,0.0506,35.0,2,23
0.003,0.9,0.0023,0.0494,39.0,2,0
0.003,0.89,0.0023,0.0476,37.0,2,1
0.0027999999999999,0.89,0.0019,0.0452,38.0,2,2
0.0027999999999999,0.89,0.0018,0.0422,37.0,2,3
0.0027999999999999,0.81,0.0029,0.0367,38.0,2,4
0.0027999999999999,0.86,0.0018,0.0359,39.0,2,5
0.0029,0.85,0.0016,0.0349,40.0,2,6
0.0029,0.87,0.0014999999999999,0.0351,43.0,2,7
0.0029,0.82,0.0021,0.0327,39.0,2,8
0.0029,0.86,0.0055999999999999,0.0312,39.0,2,9
0.0031,0.9,0.0068,0.0336,44.0,2,10
0.0032,0.81,0.0121,0.0325,39.0,2,11
0.0029,0.55,0.0205,0.0216,23.0,2,12
0.0029,0.54,0.0229,0.0197,21.0,2,13
0.0029,0.57,0.021,0.0223,21.0,2,14
0.003,0.58,0.0208,0.0242,19.0,2,15
0.0029,0.56,0.0229,0.0237,17.0,2,16
0.0027,0.54,0.0267,0.0194,11.0,2,17
0.0026,0.6,0.0231,0.0214,13.0,2,18
0.0027,0.63,0.0218,0.0214,16.0,2,19
0.0026,0.58,0.0234,0.0175,10.0,2,20
0.0026,0.56,0.024,0.0157,12.0,2,21
0.0026,0.56,0.0233,0.0162,10.0,2,22
0.0026,0.57,0.0222,0.0162,11.0,2,23
0.0026,0.53,0.0255,0.0117,9.0,2,0
0.0026,0.56,0.0205,0.0163,7.0,2,1
0.0026,0.54,0.0205,0.0144,6.0,2,2
0.0026,0.61,0.0158,0.0188,4.0,2,3
0.0027,0.65,0.0137,0.0212,2.0,2,4
0.0027999999999999,0.76,0.0036,0.0324,2.0,2,5
0.0029,0.8,0.0013,0.0364,4.0,2,6
0.0027999999999999,0.7,0.0038999999999999,0.0327,3.0,2,7
0.0029,0.83,0.0014,0.0369,2.0,2,8
0.0032,0.97,0.0014,0.0412,5.0,2,9
0.0033,1.16,0.0016,0.0444,6.0,2,10
0.0031,0.78,0.0033,0.0378,11.0,2,12
0.003,0.73,0.0045,0.0368,10.0,2,13
0.0027999999999999,0.67,0.0055,0.0348,15.0,2,14
0.0026,0.6,0.0074,0.0321,6.0,2,15
0.0025,0.59,0.006,0.0327,8.0,2,16
0.0024,0.59,0.0046,0.0308,6.0,2,17
0.0024,0.65,0.0076,0.023,5.0,2,18
0.0025,0.76,0.0091,0.0179,9.0,2,19
0.0023,0.78,0.0063,0.0193,9.0,2,20
0.0023,0.75,0.0079,0.0164,16.0,2,21
0.0023,0.69,0.0124,0.0123,17.0,2,22
0.0023,0.69,0.0103,0.0164,17.0,2,23
0.0022,0.65,0.0148999999999999,0.0116,20.0,2,0
0.0023,0.64,0.0177,0.0083,19.0,2,1
0.0023,0.66,0.0154,0.0109,18.0,2,2
0.0023,0.63,0.0159,0.0106,24.0,2,3
0.0024,0.62,0.0176,0.0096,21.0,2,4
0.0025,0.59,0.019,0.0088,23.0,2,5
0.0026,0.62,0.0143,0.0142,23.0,2,6
0.0025,0.63,0.0099,0.0178,29.0,2,7
0.0024,0.66,0.0058,0.0215,29.0,2,8
0.0025,0.7,0.0057,0.0214,36.0,2,9
0.0026,0.77,0.005,0.0232,30.0,2,10
0.0026,0.75,0.0054,0.0229,33.0,2,11
0.0026,0.78,0.0049,0.0239,31.0,2,12
0.0026,0.64,0.0075,0.024,26.0,2,14
0.0024,0.37,0.0196,0.0164,4.0,2,15
0.0024,0.38,0.0197,0.0165,4.0,2,16
0.0024,0.38,0.0208,0.0151,1.0,2,17
0.0024,0.39,0.0211,0.0147,1.0,2,18
0.0025,0.42,0.0188,0.0175,5.0,2,19
0.0024,0.38,0.0252,0.0099,3.0,2,20
0.0024,0.38,0.0247,0.0114,1.0,2,21
0.0023,0.37,0.0238,0.0123,3.0,2,22
0.0023,0.34,0.0281999999999999,0.0072,1.0,2,23
0.0022,0.34,0.0286999999999999,0.0065,1.0,2,0
0.0022,0.34,0.0296,0.0051,1.0,2,1
0.0023,0.32,0.0311,0.0034,1.0,2,2
0.0022,0.32,0.0317,0.0026,3.0,2,3
0.0022,0.32,0.0319,0.0022,1.0,2,4
0.0022,0.33,0.0308,0.0036,1.0,2,5
0.0022,0.33,0.0284,0.0067,1.0,2,6
0.0022,0.34,0.0263,0.0093,1.0,2,7
0.0022,0.35,0.0247,0.0115,1.0,2,8
0.0022,0.4,0.0203,0.0172,1.0,2,9
0.0022,0.39,0.0225,0.0144,1.0,2,10
0.0023,0.53,0.0256,0.012,4.0,2,13
0.0023,0.52,0.0257,0.012,2.0,2,14
0.0023,0.53,0.0241,0.014,1.0,2,15
0.0022,0.51,0.0281999999999999,0.0094,1.0,2,16
0.0022,0.5,0.0275,0.0105,1.0,2,17
0.0023,0.5,0.0271999999999999,0.0111,1.0,2,18
0.0022,0.5,0.0271,0.0109,4.0,2,19
0.0022,0.51,0.0268,0.011,4.0,2,20
0.0023,0.5,0.028,0.0091,1.0,2,21
0.0023,0.48,0.028,0.0088,1.0,2,22
0.0023,0.47,0.0286,0.0084,1.0,2,23
0.0022,0.45,0.0316,0.0055,1.0,2,0
0.0023,0.43,0.0336,0.0038999999999999,1.0,2,1
0.0023,0.43,0.034,0.0036,1.0,2,2
0.0023,0.44,0.0326,0.0045,2.0,2,3
0.0022,0.44,0.0316,0.0054,1.0,2,4
0.0024,0.42,0.0307,0.0071,1.0,2,5
0.0024,0.4,0.0294,0.0096,1.0,2,6
0.0024,0.4,0.0241,0.0167,1.0,2,7
0.0024,0.45,0.0183,0.023,1.0,2,8
0.0024,0.48,0.0163,0.0266,1.0,2,9
0.0024,0.45,0.0261,0.0138,1.0,2,10
0.0026,0.45,0.0228,0.0178,1.0,2,11
0.0026,0.42,0.0282999999999999,0.0119,3.0,2,12
0.0026,0.43,0.0306,0.009,4.0,2,13
0.0025,0.43,0.0286999999999999,0.0111,5.0,2,14
0.0024,0.43,0.028,0.012,2.0,2,15
0.0026,0.44,0.0237,0.0168,1.0,2,16
0.0025,0.43,0.0246,0.0158,4.0,2,17
0.0024,0.43,0.0278,0.0122,3.0,2,18
0.0024,0.47,0.0229,0.018,5.0,2,19
0.0025,0.45,0.024,0.0158,4.0,2,20
0.0024,0.45,0.0279,0.0108,3.0,2,21
0.0023,0.43,0.0294,0.0089,2.0,2,22
0.0024,0.46,0.026,0.0114,2.0,2,23
0.0024,0.45,0.0276,0.0091,2.0,2,0
0.0024,0.44,0.0271999999999999,0.0083,3.0,2,1
0.0023,0.42,0.0286,0.0068,6.0,2,2
0.0024,0.44,0.0288,0.0065,5.0,2,3
0.0025,0.43,0.0297,0.0062,4.0,2,4
0.0026,0.43,0.0285,0.0076,4.0,2,5
0.0026,0.44,0.0248,0.0119,3.0,2,6
0.0026,0.45,0.0208,0.016,8.0,2,7
0.0026,0.47,0.0199,0.0184,6.0,2,8
0.0026,0.55,0.0165,0.024,7.0,2,9
0.0027,0.51,0.0193,0.0219,6.0,2,10
0.0027999999999999,0.43,0.0245,0.0181,5.0,2,11
0.0027,0.4,0.0299,0.0123,3.0,2,12
0.0027999999999999,0.38,0.0347,0.0071,3.0,2,13
0.0027,0.37,0.0367,0.0058,4.0,2,14
0.0027,0.37,0.0367,0.0064,2.0,2,15
0.0027,0.37,0.0352,0.0092,4.0,2,16
0.0027,0.38,0.0337,0.011,4.0,2,17
0.0027,0.39,0.034,0.0094,6.0,2,18
0.0026,0.39,0.0303,0.0135,9.0,2,19
0.0026,0.4,0.0307,0.0122,8.0,2,20
0.0026,0.4,0.0312,0.0095,7.0,2,21
0.0026,0.41,0.0284,0.0119,7.0,2,22
0.0025,0.42,0.0286999999999999,0.0105,4.0,2,23
0.0024,0.41,0.0296,0.0092,6.0,2,0
0.0024,0.39,0.0332,0.0052,6.0,2,1
0.0025,0.39,0.0341,0.004,6.0,2,2
0.0026,0.38,0.0343,0.0038,6.0,2,3
0.0026,0.38,0.034,0.0036,3.0,2,4
0.0025,0.38,0.0313,0.0066,4.0,2,5
0.0024,0.39,0.0286,0.0093,5.0,2,6
0.0024,0.39,0.0271,0.0113,6.0,2,7
0.0026,0.4,0.0246,0.0152,7.0,2,8
0.0025,0.38,0.0289,0.0111,5.0,2,9
0.0027,0.39,0.0296,0.011,3.0,2,10
0.0024,0.39,0.0314,0.0097,5.0,2,11
0.0025,0.39,0.0334,0.0077999999999999,6.0,2,12
0.0024,0.39,0.0365,0.0053,5.0,2,13
0.0025,0.37,0.0367,0.0049,7.0,2,14
0.0026,0.36,0.0379,0.0038,11.0,2,15
0.0026,0.38,0.034,0.0083,8.0,2,16
0.0025,0.41,0.0322,0.0099,6.0,2,17
0.0025,0.42,0.0307,0.0113,8.0,2,18
0.0025,0.42,0.0312,0.0102,6.0,2,19
0.0024,0.47,0.0264,0.0138999999999999,7.0,2,20
0.0025,0.5,0.0227,0.0161,12.0,2,21
0.0024,0.48,0.0231,0.0143,13.0,2,22
0.0025,0.5,0.0186,0.0181,13.0,2,23
0.0026,0.47,0.0221,0.0131,10.0,2,0
0.0026,0.44,0.0259,0.0089,9.0,2,1
0.0025,0.41,0.0301999999999999,0.004,6.0,2,2
0.0025,0.41,0.0297,0.0042,5.0,2,3
0.0025,0.43,0.0288,0.0048,3.0,2,4
0.0022,0.45,0.0248,0.0071,4.0,2,5
0.0024,0.45,0.0257,0.0071,5.0,2,6
0.0024,0.47,0.0212,0.011,5.0,2,7
0.0024,0.46,0.0227,0.0098,4.0,2,8
0.0024,0.5,0.0212,0.0118,5.0,2,9
0.0026,0.49,0.023,0.0111,7.0,2,10
0.0026,0.49,0.0237,0.011,4.0,2,11
0.0027,0.43,0.03,0.0068,7.0,2,12
0.0026,0.41,0.0334,0.0046,7.0,2,13
0.0026,0.42,0.0323,0.0048,4.0,2,14
0.0026,0.43,0.0317,0.0060999999999999,4.0,2,15
0.0026,0.4,0.0349,0.0049,7.0,2,16
0.0026,0.38,0.0373,0.0032,6.0,2,17
0.0026,0.39,0.0369,0.0038,9.0,2,18
0.0026,0.43,0.0332,0.0072,9.0,2,19
0.0027,0.53,0.0252,0.0155,10.0,2,20
0.0027,0.62,0.0113,0.0304,15.0,2,21
0.0029,0.6,0.0159,0.025,15.0,2,22
0.0031,0.68,0.0169,0.0241,20.0,2,23
0.0031,0.82,0.0042,0.0382,24.0,2,0
0.0031,0.82,0.0053,0.0332,23.0,2,1
0.0031,0.86,0.0024,0.0357,27.0,2,2
0.0031,0.86,0.0033,0.0326,26.0,2,3
0.0032,0.8,0.0071,0.0288,23.0,2,4
0.0031,0.77,0.009,0.0273,27.0,2,5
0.003,0.69,0.0142,0.0222,23.0,2,6
0.0031,0.75,0.006,0.0329,27.0,2,7
0.0032,0.89,0.0034,0.0366,30.0,2,8
0.0035,1.06,0.0041,0.0386,30.0,2,9
0.0037,0.8,0.0104,0.0312,28.0,2,10
0.0036,0.55,0.0203,0.021,14.0,2,11
0.0033,0.45,0.0258,0.015,12.0,2,12
0.003,0.42,0.0308,0.01,10.0,2,13
0.003,0.4,0.0329,0.009,8.0,2,14
0.0029,0.39,0.0368,0.0069,13.0,2,15
0.0027999999999999,0.39,0.0379,0.0069,12.0,2,16
0.0029,0.38,0.0374,0.0063,11.0,2,17
0.0027,0.41,0.034,0.0093,14.0,2,18
0.0027999999999999,0.46,0.0296,0.0138999999999999,15.0,2,19
0.0027999999999999,0.53,0.0192,0.0247,7.0,2,20
0.0027999999999999,0.55,0.016,0.0274,12.0,2,21
0.0027,0.53,0.0186,0.023,15.0,2,22
0.0026,0.49,0.0212,0.0201,8.0,2,23
0.0027,0.38,0.0304,0.0088,5.0,2,0
0.0027,0.37,0.0334,0.005,6.0,2,1
0.0027,0.41,0.0306,0.0075,5.0,2,2
0.0025,0.39,0.0328,0.006,4.0,2,3
0.0026,0.47,0.0219,0.0158,6.0,2,4
0.0027,0.45,0.0241,0.0145,4.0,2,5
0.0026,0.4,0.0303,0.0096,2.0,2,6
0.0026,0.41,0.025,0.0169,10.0,2,7
0.0026,0.44,0.026,0.0171,10.0,2,8
0.0027,0.46,0.0238,0.0203,9.0,2,9
0.0026,0.41,0.0303,0.0133,6.0,2,10
0.0025,0.39,0.0334,0.01,8.0,2,11
0.0027,0.38,0.036,0.0075,9.0,2,12
0.0025,0.38,0.038,0.0060999999999999,8.0,2,13
0.0026,0.4,0.0355,0.0093,7.0,2,14
0.0026,0.37,0.0382,0.007,6.0,2,15
0.0026,0.36,0.0375,0.008,7.0,2,16
0.0027,0.36,0.0361,0.0107,11.0,2,17
0.0027,0.4,0.0311,0.0159,10.0,2,18
0.0025,0.42,0.027,0.02,13.0,2,19
0.0025,0.48,0.0198,0.0278,14.0,2,20
0.0027,0.51,0.0167,0.031,14.0,2,21
0.0027,0.47,0.0217,0.0245,14.0,2,22
0.0027999999999999,0.46,0.0203,0.0244,13.0,2,23
0.0027,0.51,0.0156,0.0291999999999999,12.0,2,0
0.0026,0.47,0.021,0.021,9.0,2,1
0.0026,0.46,0.0197,0.0201,13.0,2,2
0.0027,0.42,0.0263,0.0117,16.0,2,3
0.0027,0.42,0.027,0.0107,8.0,2,4
0.0026,0.42,0.0255,0.0122,8.0,2,5
0.0027,0.43,0.0219,0.0155,11.0,2,6
0.0027,0.44,0.0148,0.0243,9.0,2,7
0.0027,0.49,0.0084,0.0326,14.0,2,8
0.0027999999999999,0.48,0.0138,0.0264,10.0,2,9
0.0027999999999999,0.45,0.0178,0.0219,15.0,2,10
0.0029,0.46,0.0196,0.021,11.0,2,11
0.003,0.47,0.0212,0.0215,15.0,2,12
0.0033,0.48,0.025,0.0191,20.0,2,13
0.0033,0.49,0.0248,0.0212,20.0,2,14
0.0033,0.49,0.027,0.0218,18.0,2,15
0.0033,0.46,0.0304,0.0198,17.0,2,16
0.0032,0.43,0.0335,0.0176,17.0,2,17
0.0032,0.47,0.029,0.0229,17.0,2,18
0.0031,0.51,0.024,0.0275,19.0,2,19
0.0031,0.53,0.0197,0.0307,26.0,2,20
0.003,0.55,0.0182,0.029,25.0,2,21
0.0032,0.58,0.0143,0.0323,27.0,2,22
0.003,0.58,0.0145999999999999,0.0301999999999999,27.0,2,23
0.003,0.64,0.0102,0.0354,26.0,2,0
0.0029,0.57,0.0199,0.0236,28.0,2,1
0.0029,0.59,0.0186,0.0231,28.0,2,2
0.0029,0.56,0.0224,0.0174,27.0,2,3
0.0029,0.58,0.021,0.0178,31.0,2,4
0.0029,0.64,0.0142,0.0241,32.0,2,5
0.0029,0.64,0.0115,0.027,29.0,2,6
0.0029,0.71,0.0055999999999999,0.0345,32.0,2,7
0.003,0.73,0.0064,0.0336,27.0,2,8
0.0033,0.69,0.0143,0.0274,31.0,2,9
0.0034,0.68,0.0124,0.0311,33.0,2,10
0.0033,0.73,0.0148999999999999,0.0291999999999999,36.0,2,11
0.0034,0.65,0.0198,0.0245,32.0,2,12
0.0033,0.6,0.027,0.0197,28.0,2,13
0.0032,0.59,0.0319,0.0182,31.0,2,14
0.0032,0.61,0.0307,0.0188,41.0,2,15
0.0032,0.63,0.0357,0.0167,43.0,2,16
0.0033,0.63,0.0384,0.0132,44.0,2,17
0.0034,0.7,0.0382,0.0152,50.0,2,18
0.0036,0.6,0.0388,0.012,42.0,2,19
0.0037,0.66,0.0415,0.0097,41.0,2,20
0.0033,0.77,0.0382,0.0112,54.0,2,21
0.0033,0.66,0.0389,0.0091,49.0,2,22
0.0031,0.53,0.0365,0.0082,30.0,2,23
0.0029,0.47,0.039,0.0042,24.0,2,0
0.0027,0.61,0.0202,0.0398,52.0,2,1
0.0024,0.68,0.0148,0.0447,52.0,2,2
0.0026,0.63,0.0322,0.0256,63.0,2,3
0.0031,0.76,0.0373,0.0191,66.0,2,4
0.003,0.83,0.0309,0.0248,80.0,2,5
0.0031,0.85,0.0201,0.035,73.0,2,6
0.0032,1.14,0.0111,0.0467,83.0,2,7
0.0035,1.09,0.0151,0.0403,75.0,2,8
0.0034,1.09,0.0108,0.0451,86.0,2,9
0.0037,1.14,0.0141,0.0412,80.0,2,10
0.004,0.95,0.0203,0.0364,93.0,2,11
0.0042,0.96,0.0212,0.0393,79.0,2,12
0.004,0.72,0.0244,0.041,88.0,2,13
0.0041,0.72,0.0294,0.0353,66.0,2,14
0.0036,0.73,0.0294,0.0357,65.0,2,15
0.0032,0.54,0.0288,0.039,55.0,2,16
0.0031,0.46,0.0243,0.0452,59.0,2,17
0.0027999999999999,0.97,0.0171,0.052,55.0,2,18
0.003,0.91,0.0079,0.0583,72.0,2,19
0.0029,1.07,0.0069,0.0553,61.0,2,20
0.0027,0.47,0.0142,0.0386,45.0,2,21
0.0026,0.4,0.0185,0.0309,8.0,2,22
0.0027,0.49,0.0179,0.0299,7.0,2,23
0.0023,0.44,0.0212,0.0255,5.0,2,0
0.0022,0.42,0.0258,0.0198,5.0,2,1
0.0024,0.45,0.0289,0.0154,4.0,2,2
0.0022,0.36,0.0273,0.0165,5.0,2,3
0.0022,0.31,0.0266,0.0179,4.0,2,4
0.0025,0.38,0.0203,0.0271999999999999,6.0,2,5
0.0027,0.4,0.0088,0.0368,4.0,2,6
0.0027,0.38,0.0073,0.047,7.0,2,7
0.0026,0.4,0.005,0.0448,6.0,2,8
0.0021,0.57,0.0066,0.0425,6.0,2,9
0.0025,0.47,0.0102,0.0388,6.0,2,10
0.0027999999999999,0.51,0.0114,0.0382,10.0,2,11
0.0029,0.52,0.0148,0.0336,7.0,2,12
0.0027999999999999,0.43,0.0153,0.034,14.0,2,13
0.0029,0.54,0.0145999999999999,0.0379,24.0,2,14
0.0026,0.59,0.0142,0.0424,35.0,2,15
0.0027,0.71,0.0138,0.0448,49.0,2,16
0.003,0.69,0.012,0.0508,65.0,2,17
0.0035,0.8,0.0073,0.0583999999999999,62.0,2,18
0.0034,0.92,0.0063,0.0573,64.0,2,19
0.0033,0.76,0.0072,0.0526,55.0,2,20
0.0033,0.95,0.0014,0.0598999999999999,64.0,2,21
0.0032,1.0,0.0016,0.0608,59.0,2,22
0.0032,0.91,0.002,0.0562,62.0,2,23
0.0031,0.83,0.0014999999999999,0.0536,53.0,2,0
0.0029,0.79,0.0019,0.0489,60.0,2,1
0.0027,0.72,0.0022,0.0462,49.0,2,2
0.0027999999999999,0.71,0.0041,0.0417,52.0,2,3
0.0026,0.63,0.0077,0.0362,40.0,2,4
0.0026,0.64,0.0081,0.0357,39.0,2,5
0.003,0.58,0.0053,0.0408,32.0,2,6
0.0027,0.81,0.0026,0.0454,31.0,2,7
0.0032,0.6,0.002,0.0491,26.0,2,8
0.0027,0.63,0.0035,0.0468,29.0,2,9
0.0031,0.53,0.0062,0.0438,23.0,2,10
0.0032,0.58,0.0114,0.0364,22.0,2,11
0.0027,0.54,0.0179,0.0298,17.0,2,12
0.0029,0.63,0.0227,0.024,14.0,2,13
0.0027999999999999,0.4,0.0243,0.0257,13.0,2,14
0.0026,0.49,0.0208,0.0311,15.0,2,15
0.0027999999999999,0.56,0.022,0.0281999999999999,13.0,2,16
0.0027,0.42,0.0191,0.0312,15.0,2,17
0.0027999999999999,0.41,0.0161,0.0366,13.0,2,18
0.0027999999999999,0.45,0.0127,0.0394,15.0,2,19
0.0027,0.55,0.0115,0.0387,13.0,2,20
0.0027,0.58,0.0058,0.0438,18.0,2,21
0.0025,0.65,0.0077,0.0385,22.0,2,22
0.0024,0.63,0.007,0.0383,24.0,2,23
0.0025,0.6,0.0063,0.0385,25.0,2,0
0.0025,0.66,0.0045,0.0404,28.0,2,1
0.0023,0.6,0.0029,0.0406,25.0,2,2
0.0024,0.47,0.0060999999999999,0.034,25.0,2,3
0.0025,0.56,0.0054,0.0345,21.0,2,4
0.0024,0.54,0.0096,0.0294,27.0,2,5
0.0027999999999999,0.57,0.0114,0.027,23.0,2,6
0.0025,0.42,0.013,0.0253,26.0,2,7
0.0029,0.59,0.0087,0.0307,23.0,2,8
0.0025,0.7,0.0072,0.0338,26.0,2,9
0.0026,0.77,0.0092,0.0346,23.0,2,10
0.003,0.58,0.0165,0.0275,26.0,2,11
0.0025,0.4,0.0253,0.0209,16.0,2,12
0.0027,0.38,0.0296,0.0223,12.0,2,13
0.0029,0.49,0.0281,0.024,10.0,2,14
0.0026,0.42,0.0299,0.0245,14.0,2,15
0.0027,0.46,0.0274,0.026,9.0,2,16
0.0026,0.51,0.0293,0.0251,9.0,2,17
0.0021,0.59,0.0238,0.031,6.0,2,18
0.0027,0.51,0.0183,0.0353,8.0,2,19
0.0026,0.52,0.0135999999999999,0.0367,10.0,2,20
0.0025,0.46,0.0168,0.0348,4.0,2,21
0.0023,0.46,0.0131,0.0376,4.0,2,22
0.0027999999999999,0.42,0.0145999999999999,0.0335,14.0,2,23
0.0025,0.44,0.0295,0.0156,9.0,2,0
0.0021,0.29,0.0355,0.0099,8.0,2,1
0.0024,0.27,0.0352,0.0112,7.0,2,2
0.0024,0.26,0.0384,0.0074,8.0,2,3
0.0019,0.25,0.0365,0.0093,5.0,2,4
0.0023,0.3,0.0353,0.011,5.0,2,5
0.0024,0.33,0.023,0.0271999999999999,3.0,2,6
0.0023,0.36,0.0266,0.0232,6.0,2,7
0.0022,0.32,0.0258,0.024,3.0,2,8
0.0025,0.27,0.0291999999999999,0.0214,3.0,2,9
0.0027999999999999,0.42,0.0276999999999999,0.0249,3.0,2,10
0.0023,0.38,0.0295,0.0187,3.0,2,11
0.0022,0.41,0.0324,0.0187,3.0,2,12
0.0025,0.53,0.0299,0.0235,3.0,2,13
0.0022,0.5,0.0285,0.0219,3.0,2,14
0.0022,0.41,0.0286999999999999,0.0233,3.0,2,15
0.0023,0.38,0.026,0.0323,3.0,2,16
0.0021,0.46,0.0304,0.0231,3.0,2,17
0.0024,0.4,0.0189,0.0372,3.0,2,18
0.0026,0.45,0.0142,0.0395,3.0,2,19
0.0026,0.48,0.0144,0.0458,3.0,2,20
0.0025,0.44,0.0138999999999999,0.0501,4.0,2,21
0.0023,0.45,0.0212,0.0405,3.0,2,22
0.0021,0.37,0.0205,0.0349,3.0,2,23
0.0021,0.28,0.0226,0.0337,3.0,2,0
0.0019,0.33,0.0219,0.0323,5.0,2,1
0.0021,0.28,0.029,0.0159,5.0,2,2
0.0021,0.31,0.0291,0.0152,7.0,2,3
0.002,0.31,0.0304,0.0145,6.0,2,4
0.0024,0.34,0.0265,0.0208,9.0,2,5
0.0021,0.42,0.0165,0.031,3.0,2,6
0.0022,0.41,0.013,0.0343,7.0,2,7
0.0022,0.46,0.0108,0.0349,6.0,2,8
0.0024,0.42,0.0096,0.0396,8.0,2,9
0.0026,0.47,0.0094,0.0419,6.0,2,10
0.0029,0.47,0.0129,0.0435,8.0,2,11
0.0025,0.53,0.0085,0.0476,7.0,2,12
0.0027,0.47,0.0104,0.0451,11.0,2,13
0.0025,0.49,0.0127,0.037,9.0,2,14
0.0024,0.32,0.0135,0.0381,11.0,2,15
0.0025,0.43,0.0174,0.0339,9.0,2,16
0.0023,0.47,0.018,0.0341,10.0,2,17
0.0025,0.6,0.0204,0.0326,6.0,2,18
0.0021,0.56,0.0195,0.034,10.0,2,19
0.0024,0.64,0.0192,0.0339,13.0,2,20
0.0025,0.64,0.0164,0.036,17.0,2,21
0.0023,0.45,0.0148,0.0333,18.0,2,22
0.0025,0.57,0.0213,0.0264,26.0,2,23
0.0019,0.47,0.0235,0.023,28.0,2,0
0.0019,0.5,0.0269,0.0173,33.0,2,1
0.0023,0.41,0.0322,0.0121,29.0,2,2
0.0021,0.52,0.0312,0.014,31.0,2,3
0.002,0.47,0.0265,0.0194,25.0,2,4
0.002,0.41,0.0245,0.0198,26.0,2,5
0.0023,0.49,0.0135999999999999,0.0314,22.0,2,6
0.0025,0.65,0.0083,0.041,30.0,2,7
0.0025,0.76,0.0066,0.0434,26.0,2,8
0.0024,0.85,0.0049,0.045,30.0,2,9
0.0025,0.93,0.0052,0.0409,27.0,2,10
0.0023,0.71,0.0119,0.0375,29.0,2,11
0.0027,0.58,0.0111,0.0385,23.0,2,12
0.0024,0.56,0.0145999999999999,0.0386,27.0,2,13
0.0024,0.64,0.0162,0.0346,22.0,2,14
0.0026,0.56,0.0145,0.0378,19.0,2,17
0.0025,0.4,0.0145,0.0438,20.0,2,18
0.0025,0.72,0.0135999999999999,0.0414,27.0,2,19
0.0023,0.62,0.0132,0.0428,25.0,2,20
0.0025,0.62,0.014,0.0412,25.0,2,21
0.0026,0.58,0.0203,0.0313,22.0,2,22
0.0025,0.66,0.0105,0.047,26.0,2,23
0.0024,0.48,0.0164,0.0389,23.0,2,0
0.0023,0.61,0.0132,0.0393,26.0,2,1
0.0024,0.72,0.0063,0.044,23.0,2,2
0.0045,0.74,0.0034,0.1006,27.0,2,3
0.004,0.77,0.0042,0.1148,26.0,2,4
0.0037,0.71,0.0025,0.0848,36.0,2,5
0.0024,0.89,0.0021,0.0556999999999999,30.0,2,6
0.0024,0.88,0.0022,0.0515,34.0,2,7
0.0027,1.1,0.0022,0.0556,31.0,2,8
0.003,1.09,0.003,0.0546,39.0,2,9
0.003,0.97,0.004,0.0525,36.0,2,10
0.0027999999999999,0.72,0.0159,0.0458,41.0,2,11
0.003,0.43,0.0341,0.029,34.0,2,12
0.0032,0.53,0.0345,0.0295,37.0,2,13
0.0036,0.62,0.0329,0.0325,37.0,2,14
0.0032,0.61,0.0341,0.0334,39.0,2,15
0.0032,0.5,0.0333,0.0372,34.0,2,16
0.0027999999999999,0.45,0.033,0.0354,38.0,2,17
0.0027,0.45,0.0289,0.0431,33.0,2,18
0.0027999999999999,0.61,0.0293,0.035,38.0,2,19
0.0032,0.77,0.0221,0.0416,32.0,2,20
0.0029,0.71,0.0203,0.041,35.0,2,21
0.0026,0.71,0.0072,0.0556,31.0,2,22
0.0029,0.79,0.0041,0.0592,35.0,2,23
0.0029,0.95,0.0027,0.0581,34.0,2,0
0.0029,1.01,0.0024,0.0573,42.0,2,1
0.0026,0.87,0.0041,0.0511,35.0,2,2
0.0021,0.74,0.0043,0.0496,38.0,2,3
0.0029,0.85,0.0034,0.0508,34.0,2,4
